"jour","mois","annee","typologie","influence","nom_poll","valeur_poll"
13,1,2024,"Urbaine","Fond","NOX",19
13,1,2024,"Urbaine","Trafic","NOX",172.7
13,1,2024,"Urbaine","Trafic","NOX",106.9
13,1,2024,"Urbaine","Fond","NOX",51.7
13,1,2024,"Urbaine","Fond","NOX",44
13,1,2024,"Urbaine","Fond","NOX",52.2
13,1,2024,"Urbaine","Trafic","NOX",132.1
13,1,2024,"Urbaine","Trafic","NOX",305
13,1,2024,"Urbaine","Trafic","NOX",148.6
13,1,2024,"Urbaine","Fond","NOX",21.4
30,12,2023,"Urbaine","Fond","NOX",37.8
28,12,2023,"Urbaine","Fond","NOX",28.2
29,12,2023,"Urbaine","Fond","NOX",37.6
31,12,2023,"Urbaine","Fond","NOX",10.7
2,1,2024,"Urbaine","Fond","NOX",22.9
13,1,2024,"Urbaine","Fond","O3",25.7
13,1,2024,"Urbaine","Fond","PM10",23.3
13,1,2024,"Urbaine","Fond","PM10",22.4
13,1,2024,"Urbaine","Fond","O3",14.8
13,1,2024,"Urbaine","Trafic","PM10",26.9
18,2,2025,"Urbaine","Industrielle","PM10",20.2
27,1,2024,"Urbaine","Fond","NOX",75.2
13,1,2024,"Urbaine","Fond","NOX",46.2
9,1,2024,"Urbaine","Fond","NOX",69.7
10,1,2024,"Urbaine","Fond","NOX",31.9
11,1,2024,"Urbaine","Fond","NOX",21.1
13,1,2024,"Urbaine","Fond","O3",16.4
9,1,2024,"Urbaine","Fond","O3",27.2
10,1,2024,"Urbaine","Fond","O3",24.4
11,1,2024,"Urbaine","Fond","O3",44.6
12,1,2024,"Urbaine","Fond","O3",28
11,1,2024,"Urbaine","Fond","O3",16.9
13,1,2024,"Urbaine","Fond","O3",12.2
9,1,2024,"Urbaine","Fond","O3",27.3
11,1,2024,"Urbaine","Fond","O3",27.7
11,1,2024,"Urbaine","Fond","O3",25.7
9,1,2024,"Urbaine","Fond","O3",30.4
10,1,2024,"Urbaine","Fond","O3",12
12,1,2024,"Urbaine","Fond","O3",20
10,1,2024,"Urbaine","Fond","O3",25.9
9,1,2024,"Urbaine","Fond","O3",26.6
13,1,2024,"Urbaine","Fond","O3",42.7
10,1,2024,"Urbaine","Fond","O3",28.5
13,1,2024,"Urbaine","Fond","O3",22.2
11,1,2024,"Urbaine","Fond","O3",24.8
13,1,2024,"Urbaine","Fond","O3",22.2
10,1,2024,"Urbaine","Fond","O3",19.5
9,1,2024,"Urbaine","Fond","O3",13.7
12,1,2024,"Urbaine","Fond","O3",23.6
9,1,2024,"Urbaine","Fond","PM2.5",25.3
13,1,2024,"Urbaine","Fond","O3",17.8
11,1,2024,"Urbaine","Fond","O3",16.8
10,1,2024,"Urbaine","Fond","PM2.5",26.1
12,1,2024,"Urbaine","Fond","O3",16
12,1,2024,"Urbaine","Fond","PM2.5",27.6
11,1,2024,"Urbaine","Fond","PM2.5",20.9
13,1,2024,"Urbaine","Fond","PM2.5",6.9
9,1,2024,"Urbaine","Fond","PM2.5",31.7
9,1,2024,"Urbaine","Fond","PM2.5",13.2
12,1,2024,"Urbaine","Fond","NOX",51.1
10,1,2024,"Urbaine","Fond","PM2.5",13.3
11,1,2024,"Urbaine","Fond","PM2.5",15.7
3,1,2024,"Urbaine","Fond","NOX",18
12,1,2024,"Urbaine","Fond","PM2.5",14.5
10,1,2024,"Urbaine","Fond","PM2.5",22.7
13,1,2024,"Urbaine","Fond","PM2.5",27.1
9,1,2024,"Urbaine","Fond","PM2.5",21.1
12,1,2024,"Urbaine","Fond","O3",17.2
12,1,2024,"Urbaine","Fond","O3",23.1
21,3,2024,"Urbaine","Fond","O3",45.2
21,3,2024,"Urbaine","Fond","O3",49
3,2,2024,"Urbaine","Fond","NOX",56
9,1,2024,"Urbaine","Fond","O3",23.1
8,1,2024,"Urbaine","Fond","NOX",17.4
9,1,2024,"Urbaine","Fond","PM2.5",29.2
17,1,2025,"Urbaine","Fond","NO",35.5
12,1,2024,"Urbaine","Fond","PM2.5",16.6
13,1,2024,"Urbaine","Fond","PM2.5",24.5
9,1,2024,"Urbaine","Fond","PM2.5",21.1
14,2,2024,"Urbaine","Fond","NOX",69.1
9,1,2024,"Urbaine","Fond","PM2.5",30.4
11,1,2024,"Urbaine","Fond","PM2.5",29.6
12,1,2024,"Urbaine","Fond","PM2.5",24
9,1,2024,"Urbaine","Trafic","PM2.5",25.9
10,2,2024,"Urbaine","Fond","NOX",9.2
13,1,2024,"Urbaine","Fond","PM2.5",26.5
13,1,2024,"Urbaine","Trafic","PM2.5",30.4
10,1,2024,"Urbaine","Fond","PM2.5",19.8
12,1,2024,"Urbaine","Trafic","PM2.5",12.9
12,1,2024,"Urbaine","Fond","PM2.5",12.3
9,1,2024,"Urbaine","Fond","PM2.5",15.1
10,1,2024,"Urbaine","Fond","PM2.5",28.2
10,1,2024,"Urbaine","Fond","PM2.5",18.2
9,1,2024,"Urbaine","Fond","PM2.5",22.9
12,1,2024,"Urbaine","Fond","PM2.5",16.1
11,1,2024,"Urbaine","Trafic","PM2.5",5.2
12,1,2024,"Urbaine","Fond","PM2.5",35.9
11,1,2024,"Urbaine","Fond","PM2.5",5.1
9,1,2024,"Urbaine","Trafic","PM2.5",24.3
11,1,2024,"Urbaine","Fond","PM2.5",19.5
10,1,2024,"Urbaine","Trafic","PM2.5",27.9
11,1,2024,"Urbaine","Trafic","PM2.5",19.9
12,1,2024,"Urbaine","Trafic","PM2.5",27.8
9,1,2024,"Urbaine","Trafic","PM2.5",25.6
10,1,2024,"Urbaine","Fond","PM2.5",23
10,1,2024,"Urbaine","Fond","PM2.5",26.3
11,1,2024,"Urbaine","Fond","PM2.5",18.7
13,1,2024,"Urbaine","Fond","PM2.5",21.4
12,1,2024,"Urbaine","Fond","PM2.5",28.2
4,2,2024,"Urbaine","Fond","NOX",76.1
5,2,2024,"Urbaine","Fond","NOX",67.9
13,1,2024,"Urbaine","Fond","PM2.5",17.2
11,2,2024,"Urbaine","Fond","NOX",8.1
9,1,2024,"Urbaine","Fond","PM2.5",12.2
10,1,2024,"Urbaine","Fond","PM2.5",10.2
11,1,2024,"Urbaine","Fond","PM2.5",6
7,2,2024,"Urbaine","Fond","NOX",44.9
13,1,2024,"Urbaine","Fond","PM2.5",29.6
13,1,2024,"Urbaine","Fond","PM2.5",47
13,1,2024,"Urbaine","Fond","PM2.5",17.5
10,1,2024,"Urbaine","Fond","PM2.5",14.5
11,1,2024,"Urbaine","Fond","PM2.5",19
12,1,2024,"Urbaine","Fond","PM2.5",24
13,1,2024,"Urbaine","Trafic","PM2.5",24
9,1,2024,"Urbaine","Fond","PM2.5",19.6
11,1,2024,"Urbaine","Fond","PM2.5",10.5
12,1,2024,"Urbaine","Fond","PM2.5",17.8
12,7,2024,"Urbaine","Fond","PM2.5",4.2
13,1,2024,"Urbaine","Trafic","NO",57.4
13,1,2024,"Urbaine","Trafic","NO",156.1
23,2,2024,"Urbaine","Fond","NOX",15.9
13,1,2024,"Urbaine","Fond","NO2",24.5
13,1,2024,"Urbaine","Fond","NO2",34.7
13,1,2024,"Urbaine","Trafic","NO2",56.3
13,1,2024,"Urbaine","Fond","NO2",29.7
13,1,2024,"Urbaine","Fond","NO2",17.9
13,1,2024,"Urbaine","Trafic","NO2",44.1
13,1,2024,"Urbaine","Industrielle","H2S",4.4
22,2,2024,"Urbaine","Fond","NOX",15.1
13,1,2024,"Urbaine","Trafic","NO2",65.4
13,1,2024,"Urbaine","Trafic","NO2",28.8
13,1,2024,"Urbaine","Fond","NO",9.4
13,1,2024,"Urbaine","Fond","NO",20.2
13,1,2024,"Urbaine","Trafic","NO2",39.8
13,1,2024,"Urbaine","Fond","NO2",15.3
13,1,2024,"Urbaine","Trafic","NO",45.7
13,1,2024,"Urbaine","Industrielle","SO2",0.5
13,1,2024,"Urbaine","Fond","NO",20.9
13,1,2024,"Urbaine","Industrielle","SO2",-0.6
13,1,2024,"Urbaine","Trafic","NO",45.8
13,1,2024,"Urbaine","Industrielle","H2S",3.9
21,2,2024,"Urbaine","Fond","NOX",29.4
13,1,2024,"Urbaine","Fond","NO2",12.7
13,1,2024,"Urbaine","Fond","PM2.5",23
13,1,2024,"Urbaine","Fond","NO",10
9,1,2024,"Urbaine","Fond","NO",15.5
10,1,2024,"Urbaine","Fond","NO",12.1
13,1,2024,"Urbaine","Fond","NO",22.3
11,1,2024,"Urbaine","Fond","NO",2.3
13,1,2024,"Urbaine","Fond","NO",38
12,1,2024,"Urbaine","Fond","NO",11.1
13,1,2024,"Urbaine","Fond","NO",4.8
13,1,2024,"Urbaine","Trafic","NO",84.7
13,1,2024,"Urbaine","Fond","NO",16.7
13,1,2024,"Urbaine","Fond","NO2",29.7
13,1,2024,"Urbaine","Trafic","NO",81.2
13,1,2024,"Urbaine","Fond","NO",10.4
13,1,2024,"Urbaine","Trafic","NO",71.9
13,1,2024,"Urbaine","Fond","NO2",15.2
13,1,2024,"Urbaine","Fond","NO",2.3
17,2,2024,"Urbaine","Fond","NOX",20
18,1,2025,"Urbaine","Fond","NO",18.9
15,2,2024,"Urbaine","Fond","NOX",22.4
18,2,2024,"Urbaine","Fond","NOX",16.9
21,2,2025,"Urbaine","Industrielle","PM10",24.6
14,1,2024,"Urbaine","Fond","PM10",29
14,1,2024,"Urbaine","Trafic","PM10",38.9
19,1,2025,"Urbaine","Fond","NO",12.2
14,1,2024,"Urbaine","Fond","PM10",18.6
14,1,2024,"Urbaine","Trafic","PM10",47.9
14,1,2024,"Urbaine","Trafic","PM10",42.4
14,1,2024,"Urbaine","Fond","NOX",44.6
14,1,2024,"Urbaine","Fond","NOX",63.8
14,1,2024,"Urbaine","Fond","PM10",21.2
24,2,2024,"Urbaine","Fond","NOX",17.9
14,1,2024,"Urbaine","Fond","NOX",39.7
14,1,2024,"Urbaine","Trafic","NOX",97.8
14,1,2024,"Urbaine","Fond","PM10",28.1
14,1,2024,"Urbaine","Fond","NOX",33.7
14,1,2024,"Urbaine","Fond","PM10",21.4
14,1,2024,"Urbaine","Trafic","NOX",59
14,1,2024,"Urbaine","Industrielle","PM10",32.1
14,1,2024,"Urbaine","Trafic","PM10",52.5
14,1,2024,"Urbaine","Fond","PM10",39
14,1,2024,"Urbaine","Industrielle","PM10",31.7
14,1,2024,"Urbaine","Fond","PM10",20
14,1,2024,"Urbaine","Fond","NOX",57.1
13,1,2024,"Urbaine","Trafic","PM10",35.6
14,1,2024,"Urbaine","Trafic","PM10",37.7
14,1,2024,"Urbaine","Trafic","PM10",38.9
14,1,2024,"Urbaine","Trafic","NOX",121.4
14,1,2024,"Urbaine","Fond","O3",9.5
14,1,2024,"Urbaine","Fond","PM10",31.1
14,1,2024,"Urbaine","Fond","PM10",16.8
14,1,2024,"Urbaine","Fond","O3",32.9
14,1,2024,"Urbaine","Fond","O3",13.9
14,1,2024,"Urbaine","Fond","PM10",38
14,1,2024,"Urbaine","Fond","PM10",41.2
14,1,2024,"Urbaine","Fond","PM10",43.3
14,1,2024,"Urbaine","Fond","PM10",17.4
14,1,2024,"Urbaine","Fond","NOX",52.6
14,1,2024,"Urbaine","Fond","NOX",26
14,1,2024,"Urbaine","Fond","NOX",29.2
14,1,2024,"Urbaine","Trafic","NOX",184.7
14,1,2024,"Urbaine","Fond","NOX",33.2
13,1,2024,"Urbaine","Fond","NOX",87.9
14,1,2024,"Urbaine","Fond","NOX",21.8
14,1,2024,"Urbaine","Trafic","NOX",130.9
14,1,2024,"Urbaine","Trafic","NOX",195
14,1,2024,"Urbaine","Trafic","NOX",132.6
14,1,2024,"Urbaine","Fond","NOX",31
14,1,2024,"Urbaine","Fond","O3",13.8
14,1,2024,"Urbaine","Fond","O3",34.8
14,1,2024,"Urbaine","Fond","O3",9
14,1,2024,"Urbaine","Fond","PM10",18.4
14,1,2024,"Urbaine","Fond","PM10",35.2
14,1,2024,"Urbaine","Fond","PM10",26.5
14,1,2024,"Urbaine","Trafic","PM10",28.2
14,1,2024,"Urbaine","Fond","PM2.5",14.6
20,1,2025,"Urbaine","Fond","NO",1.6
14,1,2024,"Urbaine","Fond","PM2.5",13.8
14,1,2024,"Urbaine","Fond","O3",26.6
14,1,2024,"Urbaine","Fond","PM2.5",14.2
14,1,2024,"Urbaine","Fond","O3",11.1
14,1,2024,"Urbaine","Fond","PM2.5",35.9
14,1,2024,"Urbaine","Trafic","PM2.5",37
14,1,2024,"Urbaine","Fond","PM2.5",28.2
14,1,2024,"Urbaine","Fond","O3",24.1
14,1,2024,"Urbaine","Fond","O3",14.4
14,1,2024,"Urbaine","Fond","NO",23.1
13,1,2024,"Urbaine","Fond","NO",12.8
14,1,2024,"Urbaine","Fond","NO",12.9
14,1,2024,"Urbaine","Trafic","PM2.5",25.3
12,1,2024,"Urbaine","Fond","PM2.5",21.5
14,1,2024,"Urbaine","Fond","PM2.5",17.8
14,1,2024,"Urbaine","Fond","NO",11.7
14,1,2024,"Urbaine","Fond","NO",3
10,1,2024,"Urbaine","Trafic","PM2.5",12.8
14,1,2024,"Urbaine","Trafic","NO",40.1
14,1,2024,"Urbaine","Trafic","NO",94.8
10,1,2024,"Urbaine","Fond","O3",10.3
21,1,2025,"Urbaine","Fond","NO",1.6
21,3,2024,"Urbaine","Fond","O3",54.2
21,3,2024,"Urbaine","Fond","O3",46.4
26,2,2024,"Urbaine","Fond","NOX",31.2
14,1,2024,"Urbaine","Fond","O3",34.5
27,2,2024,"Urbaine","Fond","NOX",18.5
14,1,2024,"Urbaine","Fond","O3",8.2
14,1,2024,"Urbaine","Trafic","NO",24
14,1,2024,"Urbaine","Fond","NO",10.7
14,1,2024,"Urbaine","Fond","PM2.5",23.4
29,2,2024,"Urbaine","Fond","NOX",21.5
14,1,2024,"Urbaine","Fond","NO",12.6
14,1,2024,"Urbaine","Fond","NO",3.7
14,1,2024,"Urbaine","Fond","NO",15.8
14,1,2024,"Urbaine","Fond","NO",6.5
14,1,2024,"Urbaine","Trafic","NO",81.2
14,1,2024,"Urbaine","Fond","PM2.5",13.5
14,1,2024,"Urbaine","Fond","NO",7.9
14,1,2024,"Urbaine","Trafic","NO",54.3
1,3,2024,"Urbaine","Fond","NOX",16.2
11,1,2024,"Urbaine","Fond","PM2.5",18.8
14,1,2024,"Urbaine","Fond","PM2.5",34.9
14,1,2024,"Urbaine","Trafic","NO",56.9
14,1,2024,"Urbaine","Fond","PM2.5",11.8
14,1,2024,"Urbaine","Fond","PM2.5",39.5
14,1,2024,"Urbaine","Fond","PM2.5",25.8
14,1,2024,"Urbaine","Fond","O3",13.6
24,2,2025,"Urbaine","Industrielle","PM10",14.6
14,1,2024,"Urbaine","Trafic","PM2.5",24
14,1,2024,"Urbaine","Fond","PM2.5",24.7
15,1,2024,"Urbaine","Fond","PM10",7.9
15,1,2024,"Urbaine","Trafic","PM10",20.1
3,3,2024,"Urbaine","Fond","NOX",10.4
13,1,2024,"Urbaine","Fond","O3",36.8
21,3,2024,"Urbaine","Fond","PM2.5",10.2
15,1,2024,"Urbaine","Industrielle","PM10",16.7
10,1,2024,"Urbaine","Fond","PM2.5",34.6
14,1,2024,"Urbaine","Fond","NO2",21.9
14,1,2024,"Urbaine","Fond","NO2",16.7
14,1,2024,"Urbaine","Fond","NO2",33.3
15,1,2024,"Urbaine","Trafic","PM10",20.4
14,1,2024,"Urbaine","Trafic","NO2",60.5
14,1,2024,"Urbaine","Fond","NO2",19.1
14,1,2024,"Urbaine","Industrielle","SO2",0
14,1,2024,"Urbaine","Trafic","PM10",29.8
15,1,2024,"Urbaine","Trafic","PM10",22.2
15,1,2024,"Urbaine","Fond","PM10",11.4
22,1,2025,"Urbaine","Fond","NO",1.7
23,1,2025,"Urbaine","Fond","NO",3.6
15,1,2024,"Urbaine","Trafic","PM10",26.7
15,1,2024,"Urbaine","Fond","PM10",30.5
15,1,2024,"Urbaine","Fond","PM10",29.6
15,1,2024,"Urbaine","Fond","PM10",9.6
15,1,2024,"Urbaine","Fond","PM10",11.2
15,1,2024,"Urbaine","Fond","PM10",17.8
15,1,2024,"Urbaine","Trafic","PM10",33.6
14,1,2024,"Urbaine","Fond","NOX",28.7
14,1,2024,"Urbaine","Fond","PM2.5",38.4
14,1,2024,"Urbaine","Fond","NO2",17.2
15,1,2024,"Urbaine","Fond","PM10",20
14,1,2024,"Urbaine","Fond","NO2",16.7
14,1,2024,"Urbaine","Trafic","NO2",38.7
14,1,2024,"Urbaine","Trafic","NO2",43.7
15,1,2024,"Urbaine","Trafic","PM10",11.7
13,1,2024,"Urbaine","Fond","NO2",26.1
14,1,2024,"Urbaine","Fond","NO2",22.2
14,1,2024,"Urbaine","Fond","NO2",28.5
14,1,2024,"Urbaine","Fond","NO2",24.9
15,1,2024,"Urbaine","Industrielle","PM10",15.7
14,1,2024,"Urbaine","Industrielle","SO2",0.7
14,1,2024,"Urbaine","Industrielle","H2S",4.1
14,1,2024,"Urbaine","Industrielle","H2S",2.7
2,3,2024,"Urbaine","Fond","NOX",18.6
15,1,2024,"Urbaine","Fond","PM10",17
15,1,2024,"Urbaine","Fond","PM10",17.6
15,1,2024,"Urbaine","Fond","PM10",34.4
15,1,2024,"Urbaine","Fond","PM10",25.3
15,1,2024,"Urbaine","Trafic","PM10",52.7
14,1,2024,"Urbaine","Trafic","NO2",21.9
15,1,2024,"Urbaine","Trafic","PM10",29.2
15,1,2024,"Urbaine","Fond","PM10",14.1
14,1,2024,"Urbaine","Trafic","NO2",36.4
14,1,2024,"Urbaine","Trafic","NO2",49.9
14,1,2024,"Urbaine","Trafic","NO2",35
15,1,2024,"Urbaine","Fond","PM10",14
14,1,2024,"Urbaine","Fond","NO",7.5
13,8,2025,"Urbaine","Fond","NO",22.4
2,1,2025,"Urbaine","Fond","NO2",31.4
16,7,2024,"Urbaine","Fond","PM2.5",5.6
3,1,2025,"Urbaine","Fond","NO2",23.2
12,7,2024,"Urbaine","Fond","PM2.5",2.9
27,2,2025,"Urbaine","Industrielle","PM10",21.7
15,1,2024,"Urbaine","Trafic","NOX",152.2
24,1,2025,"Urbaine","Fond","NO",8.6
15,1,2024,"Urbaine","Trafic","NOX",141
15,1,2024,"Urbaine","Fond","NOX",47.5
15,1,2024,"Urbaine","Fond","O3",6.8
15,1,2024,"Urbaine","Fond","NOX",22.7
15,1,2024,"Urbaine","Fond","O3",29.5
15,1,2024,"Urbaine","Trafic","PM2.5",13.7
15,1,2024,"Urbaine","Fond","PM2.5",14.8
15,1,2024,"Urbaine","Fond","PM2.5",28.8
15,1,2024,"Urbaine","Fond","PM2.5",6.6
15,1,2024,"Urbaine","Fond","PM2.5",3.7
15,1,2024,"Urbaine","Fond","O3",43
15,1,2024,"Urbaine","Fond","O3",21.8
15,1,2024,"Urbaine","Fond","PM2.5",11.1
15,1,2024,"Urbaine","Fond","NOX",20.1
15,1,2024,"Urbaine","Trafic","NOX",162.4
4,3,2024,"Urbaine","Fond","NOX",22.3
15,1,2024,"Urbaine","Fond","NOX",42
15,1,2024,"Urbaine","Fond","NOX",34.3
15,1,2024,"Urbaine","Fond","O3",9.8
15,1,2024,"Urbaine","Fond","O3",23.1
15,1,2024,"Urbaine","Fond","O3",23.7
15,1,2024,"Urbaine","Fond","NOX",48.6
15,1,2024,"Urbaine","Fond","NOX",42
15,1,2024,"Urbaine","Fond","PM2.5",16.5
15,1,2024,"Urbaine","Fond","NOX",54.6
15,1,2024,"Urbaine","Fond","NOX",33
15,1,2024,"Urbaine","Trafic","NOX",179.9
15,1,2024,"Urbaine","Fond","PM2.5",11.8
15,1,2024,"Urbaine","Fond","PM2.5",8
15,1,2024,"Urbaine","Fond","PM10",16.3
15,1,2024,"Urbaine","Trafic","NOX",104.4
15,1,2024,"Urbaine","Fond","NOX",24.3
15,1,2024,"Urbaine","Fond","PM2.5",6.9
15,1,2024,"Urbaine","Fond","O3",10.4
15,1,2024,"Urbaine","Trafic","PM2.5",8.2
15,1,2024,"Urbaine","Fond","NOX",45.1
15,1,2024,"Urbaine","Fond","NOX",34.5
15,1,2024,"Urbaine","Fond","O3",25.9
15,1,2024,"Urbaine","Fond","O3",15.1
15,1,2024,"Urbaine","Fond","O3",31.1
15,1,2024,"Urbaine","Fond","O3",41.8
15,1,2024,"Urbaine","Fond","PM2.5",7.2
15,1,2024,"Urbaine","Fond","O3",6
15,1,2024,"Urbaine","Trafic","NOX",69
15,1,2024,"Urbaine","Trafic","PM2.5",10.8
15,1,2024,"Urbaine","Trafic","PM2.5",19.5
15,1,2024,"Urbaine","Fond","PM2.5",14.9
15,1,2024,"Urbaine","Fond","O3",9.9
5,3,2024,"Urbaine","Fond","NOX",14.6
15,7,2024,"Urbaine","Fond","PM2.5",5.7
15,1,2024,"Urbaine","Fond","NO",12.8
15,1,2024,"Urbaine","Fond","NO",2.2
15,1,2024,"Urbaine","Fond","NO",3.8
15,1,2024,"Urbaine","Trafic","NO",65.6
15,1,2024,"Urbaine","Trafic","NO",60.6
15,1,2024,"Urbaine","Trafic","NO",46
15,1,2024,"Urbaine","Fond","NO2",31.9
15,1,2024,"Urbaine","Fond","NO2",33.5
15,1,2024,"Urbaine","Trafic","NO2",54.2
21,3,2024,"Urbaine","Fond","NO",0.9
15,1,2024,"Urbaine","Fond","NO2",21.5
6,3,2024,"Urbaine","Fond","NOX",22.1
15,1,2024,"Urbaine","Fond","PM2.5",23
15,1,2024,"Urbaine","Fond","PM2.5",12
25,1,2025,"Urbaine","Fond","NO",1
15,1,2024,"Urbaine","Fond","NO2",15.3
15,1,2024,"Urbaine","Fond","NO2",20.2
15,1,2024,"Urbaine","Trafic","NO",99.5
15,1,2024,"Urbaine","Trafic","NO2",51.6
15,1,2024,"Urbaine","Industrielle","SO2",0.2
15,1,2024,"Urbaine","Trafic","NO2",47.7
15,1,2024,"Urbaine","Fond","NOX",100.4
15,1,2024,"Urbaine","Trafic","NO",27.6
15,1,2024,"Urbaine","Industrielle","SO2",1.8
11,1,2024,"Urbaine","Fond","NOX",20.5
15,1,2024,"Urbaine","Trafic","NO2",36.1
15,1,2024,"Urbaine","Industrielle","H2S",1.7
15,1,2024,"Urbaine","Trafic","NOX",196.7
21,3,2024,"Urbaine","Trafic","NO",38.6
21,3,2024,"Urbaine","Trafic","NO",28
13,1,2024,"Urbaine","Fond","NOX",28
12,1,2024,"Urbaine","Fond","NOX",20.4
14,1,2024,"Urbaine","Fond","NOX",52.9
15,1,2024,"Urbaine","Fond","NO2",21
15,1,2024,"Urbaine","Fond","NO",10.9
15,1,2024,"Urbaine","Trafic","NO2",26.2
15,1,2024,"Urbaine","Fond","NO",11.8
15,1,2024,"Urbaine","Fond","NO2",17.9
15,1,2024,"Urbaine","Fond","NO",13.8
15,1,2024,"Urbaine","Fond","NO",9.3
15,1,2024,"Urbaine","Fond","PM10",10.7
15,1,2024,"Urbaine","Fond","NO",17
15,1,2024,"Urbaine","Fond","NO",4.9
15,1,2024,"Urbaine","Trafic","NO",82.2
15,1,2024,"Urbaine","Fond","NO",10.7
15,1,2024,"Urbaine","Trafic","NO",76.4
15,1,2024,"Urbaine","Fond","NO",16.3
21,3,2024,"Urbaine","Fond","NO",1.8
15,1,2024,"Urbaine","Fond","NO2",23.3
15,1,2024,"Urbaine","Fond","NO2",18.7
15,1,2024,"Urbaine","Industrielle","H2S",0.3
21,3,2024,"Urbaine","Fond","PM2.5",9.1
16,1,2024,"Urbaine","Trafic","PM10",20.5
16,1,2024,"Urbaine","Fond","PM10",20.7
16,1,2024,"Urbaine","Trafic","PM10",24.8
16,1,2024,"Urbaine","Trafic","PM10",31.4
16,1,2024,"Urbaine","Trafic","PM10",13.1
26,1,2025,"Urbaine","Fond","NO",1
16,1,2024,"Urbaine","Trafic","PM10",25.8
16,1,2024,"Urbaine","Fond","PM10",7.6
16,1,2024,"Urbaine","Trafic","PM10",34.6
16,1,2024,"Urbaine","Fond","PM10",19.4
16,1,2024,"Urbaine","Fond","NOX",39.1
16,1,2024,"Urbaine","Fond","NOX",16.6
16,1,2024,"Urbaine","Fond","NOX",17.8
16,1,2024,"Urbaine","Trafic","NOX",72.2
16,1,2024,"Urbaine","Fond","NOX",36.7
16,1,2024,"Urbaine","Trafic","NOX",152
16,1,2024,"Urbaine","Trafic","PM10",13.7
16,1,2024,"Urbaine","Fond","NOX",17.8
16,1,2024,"Urbaine","Fond","PM10",7.7
16,1,2024,"Urbaine","Fond","NOX",30.6
16,1,2024,"Urbaine","Trafic","NOX",197.7
21,3,2024,"Urbaine","Fond","NO",3.2
16,1,2024,"Urbaine","Fond","NOX",23
16,1,2024,"Urbaine","Fond","NOX",15.8
16,1,2024,"Urbaine","Fond","NOX",37.2
21,3,2024,"Urbaine","Fond","NO",5.5
16,1,2024,"Urbaine","Trafic","NOX",54
16,1,2024,"Urbaine","Fond","O3",35.8
15,1,2024,"Urbaine","Fond","NO",44.3
16,1,2024,"Urbaine","Industrielle","PM10",10.8
16,1,2024,"Urbaine","Industrielle","PM10",9.7
8,3,2024,"Urbaine","Fond","NOX",14.8
16,1,2024,"Urbaine","Fond","PM10",18.8
12,1,2024,"Urbaine","Fond","NO",3.2
16,1,2024,"Urbaine","Fond","PM10",4.2
16,1,2024,"Urbaine","Fond","PM10",9.2
16,1,2024,"Urbaine","Fond","PM10",22.4
16,1,2024,"Urbaine","Fond","PM10",8.5
16,1,2024,"Urbaine","Fond","PM10",21.8
21,3,2024,"Urbaine","Fond","NO",3
11,1,2024,"Urbaine","Fond","NO",3.5
14,1,2024,"Urbaine","Fond","NO",18.4
16,1,2024,"Urbaine","Fond","PM10",16.8
16,1,2024,"Urbaine","Fond","PM10",14.3
16,1,2024,"Urbaine","Fond","PM10",16.8
16,1,2024,"Urbaine","Fond","O3",52.8
16,1,2024,"Urbaine","Fond","NOX",21.1
16,1,2024,"Urbaine","Trafic","NOX",117.7
13,1,2024,"Urbaine","Fond","NO",5.5
16,1,2024,"Urbaine","Fond","NOX",31.3
16,1,2024,"Urbaine","Fond","NOX",18.5
16,1,2024,"Urbaine","Fond","O3",36.9
16,1,2024,"Urbaine","Fond","PM10",6.4
16,1,2024,"Urbaine","Fond","PM10",6.5
16,1,2024,"Urbaine","Fond","NO2",22.2
13,7,2024,"Urbaine","Trafic","PM2.5",10.7
14,7,2024,"Urbaine","Trafic","PM2.5",13.7
15,7,2024,"Urbaine","Trafic","PM2.5",13.1
13,7,2024,"Urbaine","Fond","NO",0.9
15,7,2024,"Urbaine","Fond","NO",2
16,1,2024,"Urbaine","Trafic","NO",18.6
16,1,2024,"Urbaine","Fond","NO",2.5
16,1,2024,"Urbaine","Fond","PM2.5",14.7
16,1,2024,"Urbaine","Fond","NO",3.9
16,1,2024,"Urbaine","Fond","NO",2.8
9,3,2024,"Urbaine","Fond","NOX",8.7
10,3,2024,"Urbaine","Fond","NOX",19.2
16,1,2024,"Urbaine","Trafic","NO",25.3
16,1,2024,"Urbaine","Fond","NO",6.1
16,1,2024,"Urbaine","Fond","NO",4.7
12,3,2024,"Urbaine","Fond","NOX",23.6
16,1,2024,"Urbaine","Trafic","NO",91.5
13,3,2024,"Urbaine","Fond","NOX",37.9
16,1,2024,"Urbaine","Trafic","NO",66.2
17,3,2024,"Urbaine","Fond","NOX",18.7
16,1,2024,"Urbaine","Trafic","NO2",48.2
27,1,2025,"Urbaine","Fond","NO",1.6
21,3,2024,"Urbaine","Fond","NO",1.8
13,7,2024,"Urbaine","Fond","PM2.5",3.7
14,7,2024,"Urbaine","Fond","PM2.5",5.4
21,3,2024,"Urbaine","Trafic","NO",32
16,1,2024,"Urbaine","Fond","NO",1.6
21,3,2024,"Urbaine","Trafic","NO",62.8
16,1,2024,"Urbaine","Fond","NO",3
16,1,2024,"Urbaine","Fond","NO",1.5
16,1,2024,"Urbaine","Trafic","NO",45.5
