"code_insee_com","nom_com","RR_med","NBJRR5_med","NBJRR1_med","NBJRR10_med","Tmin_med","Tmax_med","Tens_vap_med","Force_vent_med","Insolation_med","Rayonnement_med","niveau_vie_median_2021"
11438,"Villesiscle",44.3,3,7,1,9.6,18.8,11.75,3.6,3579,14012,21360
11439,"Villespy",55.8,4,8,2,9.2,17.2,11.9,3.7,3652,14069,20760
12001,"Agen-d'Aveyron",79.45,5,10,3,5.6,15.6,11.8,4.8,3703,13345,25590
12002,"Aguessac",52,3,8,1,6.3,16.4,9.2,1.9,3450,12407,22260
12003,"Albres",89.55,5,10,3,6.6,17.5,10.7,2.3,3383.5,12351.5,20800
12004,"Almont-les-Junies",71.25,5,9.5,2,6.6,17.5,9.65,3.4,3345,11451,20750
12006,"Alrance",90.8,6,10,3,6.2,14.3,9.7,3.9,3474,13343,19830
12007,"Ambeyrac",66.25,5,9.5,2,8.3,18.3,10.6,2.3,3383.5,12351.5,20850
12008,"Anglars-Saint-Félix",78.6,5,10,2.5,7.5,15.4,10.6,1.9,3310,12085,21490
12010,"Arques",87.9,5,10,3,6.4,14,9.7,3.9,3703,13345,23840
12011,"Arvieu",90.8,6,10,3,7.6,15.5,9.7,3.9,3703,13345,21580
12012,"Asprières",89.55,5,10,3,7.5,17.7,10.7,2.3,3383.5,12351.5,21410
12013,"Aubin",76.4,5,10,2,6.6,17.5,9.65,3.4,3345,11451,20090
12015,"Auriac-Lagast",82.8,5,9,3,7.6,15.5,10.7,3.1,3414,12630,19270
12016,"Auzits",71.25,5,9.5,2,6.6,17.5,9.65,3.4,3345,11451,21330
12017,"Ayssènes",62.4,4,9,2,4.2,12.5,10.4,2.5,3474,13343,18730
12018,"Balaguier-d'Olt",61.45,4,8,2,8.3,18.3,10.6,2.3,3383.5,12351.5,23610
12021,"Bas Ségala",80.7,5,10,3,7.1,17.8,10.6,1.9,3310,12085,20100
12023,"Bastide-Solages",76.9,5,9,2,8,18.6,10.7,3.2,3565.5,13621.5,21100
12024,"Belcastel",77.4,5,10,3,4.5,15.5,9.9,3.5,3672.5,13495,23650
12025,"Belmont-sur-Rance",58.5,4,8,2,5.7,16.6,10.6,3.3,3474,13343,20720
12026,"Bertholène",79.45,5,10,3,4.45,13.4,11.8,4.8,3703,13345,21800
12027,"Bessuéjouls",74.4,5,9,3,6,16,10.4,2,3703,13345,22840
12028,"Boisse-Penchot",89.55,5,10,3,6.6,17.5,10.1,2.2,3349,12638,19570
12029,"Bor-et-Bar",72.7,5,9,2,6.7,19.15,10.6,1.9,3310,12085,16560
12030,"Bouillac",89.55,5,10,3,6.6,17.5,10.7,2.3,3383.5,12351.5,19900
12031,"Bournazel",77.4,5,10,3,4.5,15.5,9.65,3.4,3345,11451,23030
12032,"Boussac",73.9,4,9,2,6.95,14.6,10.7,3.1,3414,12630,21580
12033,"Bozouls",74.4,5,9,3,6,16,10.4,2,3703,13345,23480
12034,"Brandonnet",80.7,5,10,3,7.1,17.8,10.6,1.9,3310,12085,21540
12035,"Brasc",76.5,5,10,3,8,18.6,10.4,2.5,3474,13343,14550
12036,"Brommat",90.4,6,10,3,5.5,14.65,8.6,4.7,3464,12519,20440
12037,"Broquiès",68.5,5,9,2,6.2,14.3,10.4,2.5,3474,13343,18190
12038,"Brousse-le-Château",68.5,5,9,2,6.2,14.3,10.4,2.5,3474,13343,19560
12039,"Brusque",79.15,4,9,2,7.5,14.8,9.6,5.3,3138,12100,19580
12041,"Cabanès",73.8,5,10,3,7.9,16.45,10.5,3.6,3414,12630,19540
12042,"Calmels-et-le-Viala",88.8,4.5,9.5,3,7.5,17,10.4,2.5,3474,13343,21860
12043,"Calmont",66.3,4,9,2,5.6,15.6,10.7,3.1,3414,12630,25540
12044,"Camarès",79.15,4,9,2,7,14.8,10.6,3.3,3138,12100,20760
12045,"Camboulazet",73.9,4,9,2,6.95,14.6,10.7,3.1,3414,12630,23240
12046,"Camjac",70.85,5,10,3,6.95,14.6,10.7,3.1,3414,12630,21690
12047,"Campagnac",80.15,5,10,3,5.7,15.95,8.95,2.3,3730,14766,20260
12048,"Campouriez",86.9,5,10,3,7.45,18.9,9.65,3.4,3345,11451,22220
12049,"Campuac",80.5,5,10,3,6.8,18.7,9.65,3.4,3345,11451,21670
12050,"Canet-de-Salars",71.9,5,9,2,5.7,14,9.7,3.9,3703,13345,22110
12051,"Cantoin",90.4,6,10,3,4.5,12.9,8.6,4.7,4299,14771,19050
12052,"Capdenac-Gare",72.55,5,9.5,2,7.5,17.7,10.7,2.3,3383.5,12351.5,20860
12053,"Capelle-Balaguier",66.25,5,9.5,2,7.1,17.8,10.6,1.9,3310,12085,22550
12054,"Capelle-Bleys",80.7,5,10,3,7.9,16.45,10.6,1.9,3310,12085,19670
12056,"Baraqueville",73.9,4,9,2,6.95,14.6,10.7,3.1,3414,12630,22810
12057,"Cassagnes-Bégonhès",70.85,5,10,3,7.6,15.5,10.7,3.1,3414,12630,21150
12058,"Cassuéjouls",99.7,6,10,4,4.65,13.9,8.6,4.7,4299,14771,18610
12059,"Castanet",75.35,5,9,3,7.5,15.4,10.7,3.1,3414,12630,21780
12061,"Castelnau-de-Mandailles",70,5,9,2,6.5,18.9,10.4,2,4299,14771,21390
12062,"Castelnau-Pégayrols",82.75,5,10,3,4.2,12.5,9.2,4.9,3426,13265,21980
12063,"Cavalerie",65.4,4,8,2,5.4,14.4,9.55,3.9,3450,12407,20980
12064,"Cayrol",74.4,5,9,3,6,16,10.4,2,3703,13345,17720
12065,"Centrès",70.85,5,10,3,6.95,14.6,10.7,3.1,3414,12630,18170
12066,"Clairvaux-d'Aveyron",77.4,5,10,3,4.5,15.5,9.9,3.5,3672.5,13495,23940
12068,"Colombiès",75.35,5,9,3,7.5,15.4,10.7,3.1,3414,12630,19990
12069,"Combret",64.9,4,9,2,5.7,16.6,9.3,3.3,3474,13343,18980
12070,"Compeyre",52,3,8,1,6.3,16.4,9.2,1.9,3450,12407,24110
12071,"Compolibat",78.6,5,10,2.5,7.5,15.4,10.6,1.9,3310,12085,21590
12072,"Comprégnac",49.5,2.5,5.5,1.5,6.4,14.6,9.2,4.9,3426,13265,23120
12073,"Comps-la-Grand-Ville",66.3,4,9,2,5.6,15.6,10.7,3.1,3414,12630,22850
12074,"Condom-d'Aubrac",82.8,6,8,4,6.5,18.9,10.4,2,4299,14771,17980
12077,"Cornus",67.1,4,8,2,4.8,15.3,9.55,3.9,3450,12407,20230
12078,"Costes-Gozon",63.8,4,9,2,7.5,17,10.4,2.5,3474,13343,18970
12079,"Coubisou",74.4,5,9,3,6,16,10.4,2,3703,13345,21540
12080,"Coupiac",64.9,4,9,2,8,18.6,10.6,3.3,3474,13343,18710
12083,"Cransac",71.25,5,9.5,2,6.6,17.5,9.65,3.4,3345,11451,18880
12084,"Creissels",52,3,8,1,6.3,16.4,9.2,1.9,3450,12407,21850
12085,"Crespin",73.8,5,10,3,8.1,16.4,10.5,3.6,3414,12630,19300
12086,"Cresse",52,3,8,1,6.3,16.4,9.2,1.9,3450,12407,23390
12088,"Curières",108.2,6,11,4,3.1,10.3,7.9,5.1,4299,14771,20990
12089,"Decazeville",76.4,5,10,2,6.6,17.5,9.65,3.4,3345,11451,19440
12090,"Druelle Balsac",66.3,4,9,2,5.7,15.3,9.9,3.5,3672.5,13495,26070
12091,"Drulhe",78.6,5,10,2.5,7.1,17.8,10.6,1.9,3310,12085,21790
12092,"Durenque",82.8,5,9,3,6.2,14.3,10.4,2.5,3474,13343,19770
12093,"Fel",80.5,5,10,3,7.45,18.9,9.65,3.4,3345,11451,19480
12094,"Entraygues-sur-Truyère",86.9,5,10,3,7.45,18.9,9.65,3.4,3345,11451,21150
12095,"Escandolières",77.4,5,10,3,4.5,15.5,9.65,3.4,3345,11451,21310
12096,"Espalion",74.4,5,9,3,6,16,10.4,2,3703,13345,21900
12097,"Espeyrac",80.5,5,10,3,7.45,18.9,9.65,3.4,3345,11451,20700
12098,"Estaing",97.4,6,11,3,6,16,10.4,2,3703,13345,22060
12099,"Fayet",64.5,4,9,2,7.5,14.8,9.6,5.3,3138,12100,19050
12100,"Firmi",71.25,5,9.5,2,6.6,17.5,9.65,3.4,3345,11451,22030
12101,"Flagnac",76.4,5,10,2,6.6,17.5,9.65,3.4,3345,11451,22510
12102,"Flavin",84.5,5,10,3,5.6,15.6,9.9,3.5,3672.5,13495,24530
12103,"Florentin-la-Capelle",97.4,6,11,3,7.45,18.9,10.4,2,3345,11451,18510
12104,"Foissac",74.35,5,10,2,8.3,18.3,10.6,2.3,3383.5,12351.5,21060
12105,"Fouillade",80.7,5,10,3,6.7,19.15,10.6,1.9,3310,12085,20610
12106,"Gabriac",70,5,9,2,6.5,18.9,10.4,2,3703,13345,22390
12107,"Gaillac-d'Aveyron",83.7,5,10,3,5,15.2,9.1,3.4,3730,14766,20600
12108,"Galgan",78.6,5,10,2.5,6.6,17.5,10.7,2.3,3383.5,12351.5,21390
12109,"Gissac",58.5,4,8,2,7.3,18.1,10.6,3.3,3474,13343,20850
12110,"Golinhac",80.5,5,10,3,7.45,18.9,9.65,3.4,3345,11451,20670
12111,"Goutrens",77.4,5,10,3,4.5,15.5,9.9,3.5,3672.5,13495,23960
12113,"Gramond",73.9,4,9,2,6.95,14.6,10.7,3.1,3414,12630,21890
12115,"Hospitalet-du-Larzac",65.4,4,8,2,5.4,14.4,9.55,3.9,3450,12407,18540
12116,"Huparlac",99.7,6,10,4,4.65,13.9,8.6,4.7,4299,14771,18540
12118,"Lacroix-Barrez",86.9,5,10,3,5.5,14.65,8.6,4.7,3464,12519,20330
12119,"Laguiole",108.2,6,11,4,4.5,12.9,8.6,4.7,4299,14771,22730
12120,"Laissac-Sévérac l'Église",83.7,5,10,3,4.45,13.4,11.8,4.8,3703,13345,21860
12121,"Lanuéjouls",78.6,5,10,2.5,7.1,17.8,10.6,1.9,3310,12085,21990
12122,"Lapanouse-de-Cernon",65.4,4,8,2,5.4,14.4,9.2,1.9,3450,12407,23340
12124,"Lassouts",70,5,9,2,6.5,18.9,10.4,2,3703,13345,17870
12125,"Laval-Roquecezière",64.9,4,9,2,5.7,16.6,9.3,3.3,3575,13240,18150
12127,"Lédergues",76.9,5,9,2,8,18.6,10.5,3.6,3414,12630,21080
12128,"Lescure-Jaoul",83.35,6,10,3,7.9,16.45,10.5,3.6,3310,12085,18020
12129,"Lestrade-et-Thouels",82.8,5,9,3,6.2,14.3,10.4,2.5,3474,13343,19750
12130,"Livinhac-le-Haut",89.55,5,10,3,6.6,17.5,10.1,2.2,3349,12638,21530
12131,"Loubière",79.45,5,10,3,5.6,15.6,11.8,4.8,3703,13345,26690
12133,"Luc-la-Primaube",66.3,4,9,2,5.6,15.6,9.9,3.5,3672.5,13495,24070
12134,"Lugan",76.4,5,10,2,6.6,17.5,9.65,3.4,3345,11451,22390
12135,"Lunac",83.35,6,10,3,6.7,19.15,10.6,1.9,3310,12085,19490
12136,"Maleville",80.7,5,10,3,7.1,17.8,10.6,1.9,3310,12085,21690
12137,"Manhac",66.3,4,9,2,6.95,14.6,10.7,3.1,3414,12630,24030
12138,"Marcillac-Vallon",66.3,4,9,2,5.7,15.3,9.9,3.5,3672.5,13495,23410
12139,"Marnhagues-et-Latour",64.5,4,9,2,4.8,15.3,9.55,3.9,3474,13343,18410
12140,"Martiel",66.25,5,9.5,2,7.1,17.8,10.6,1.9,3310,12085,21770
12141,"Martrin",64.9,4,9,2,8,18.6,10.6,3.3,3474,13343,16260
12142,"Mayran",77.4,5,10,3,4.5,15.5,9.9,3.5,3672.5,13495,24890
12144,"Meljac",70.85,5,10,3,6.95,14.6,10.7,3.1,3414,12630,19770
12145,"Millau",52,3,8,1,6.3,16.4,9.2,1.9,3450,12407,21240
12146,"Monastère",66.3,4,9,2,5.6,15.6,9.9,3.5,3672.5,13495,24580
12147,"Montagnol",64.5,4,9,2,7.5,14.8,9.55,3.9,3138,12100,15860
12148,"Montbazens",78.6,5,10,2.5,6.6,17.5,10.7,2.3,3383.5,12351.5,21500
12149,"Montclar",68.5,5,9,2,8,18.6,10.4,2.5,3474,13343,18440
12150,"Monteils",69.4,4,9,2,6.7,19.15,10.6,1.9,3310,12085,21740
12151,"Montézic",86.9,5,10,3,5.5,14.65,8.6,4.7,3345,11451,23130
12152,"Montfranc",64.9,4,9,2,8,18.6,9.3,3,3575,13240,18480
12153,"Montjaux",82.75,5,10,3,4.2,12.5,9.2,4.9,3426,13265,19340
12154,"Montlaur",58.5,4,8,2,7.3,18.1,10.6,3.3,3474,13343,20940
12155,"Fondamente",77,5,9,2,4.8,15.3,9.55,3.9,3450,12407,20550
12156,"Montpeyroux",99.7,6,10,4,4.65,13.9,10.4,2,4299,14771,19330
12157,"Montrozier",79.45,5,10,3,4.45,13.4,11.8,4.8,3703,13345,24720
12158,"Montsalès",74.35,5,10,2,8.3,18.3,10.6,2.3,3383.5,12351.5,23460
12159,"Morlhon-le-Haut",80.7,5,10,3,7.1,17.8,10.6,1.9,3310,12085,21370
12160,"Mostuéjouls",73.55,5,9,2,4,13.9,8.9,2.4,3450,12407,22410
12161,"Mouret",80.5,5,10,3,6.8,18.7,9.9,3.5,3672.5,13495,22420
12162,"Moyrazès",73.9,4,9,2,5.7,15.3,9.9,3.5,3672.5,13495,24180
12163,"Murasson",106.3,6,10,4,5.7,16.6,9.3,5.3,3138,12100,19490
12164,"Mur-de-Barrez",120.7,7,9,5,5.5,14.65,7.7,4.4,3464,12519,20510
12165,"Muret-le-Château",80.5,5,10,3,6.8,18.7,9.9,3.5,3672.5,13495,23030
12167,"Najac",69.4,4,9,2,6.7,19.15,10.6,1.9,3310,12085,19390
12168,"Nant",65.4,4,8,2,5.4,14.4,9.55,3.9,3450,12407,20830
12169,"Naucelle",73.9,4,9,2,6.95,14.6,10.7,3.1,3414,12630,22980
12170,"Naussac",74.35,5,10,2,7.5,17.7,10.7,2.3,3383.5,12351.5,22430
12171,"Nauviale",71.25,5,9.5,2,5.4,14.6,9.65,3.4,3345,11451,21630
12172,"Nayrac",97.4,6,11,3,7.45,18.9,10.4,2,3703,13345,21230
12174,"Olemps",66.3,4,9,2,5.6,15.6,9.9,3.5,3672.5,13495,24910
12175,"Ols-et-Rinhodes",74.35,5,10,2,7.1,17.8,10.6,1.9,3310,12085,21740
12176,"Onet-le-Château",66.3,4,9,2,5.7,15.3,9.9,3.5,3672.5,13495,22100
12177,"Palmas d'Aveyron",83.7,5,10,3,5,15.2,9.1,3.4,3730,14766,22030
12178,"Paulhe",52,3,8,1,6.3,16.4,9.2,1.9,3450,12407,23570
12181,"Peyrusse-le-Roc",78.6,5,10,2.5,7.5,17.7,10.7,2.3,3383.5,12351.5,20510
12182,"Pierrefiche",81.05,5,9,3,6.4,18.2,9.1,3.4,3730,14766,20510
12183,"Plaisance",64.9,4,9,2,8,18.6,9.3,3.3,3474,13343,19180
12184,"Pomayrols",80.15,5,10,3,5.2,12.6,7.9,5.1,4299,14771,20930
12185,"Pont-de-Salars",84.5,5,10,3,5.7,14,9.7,3.9,3703,13345,22690
12186,"Pousthomy",64.9,4,9,2,5.7,16.6,9.3,3.3,3575,13240,18490
12187,"Prades-d'Aubrac",82.8,6,8,4,5.2,12.6,7.9,5.1,4299,14771,17260
12188,"Prades-Salars",72.6,4,9,2,6.4,14,9.7,3.9,3730,14766,19970
12189,"Pradinas",83.35,6,10,3,7.9,16.45,10.7,3.1,3414,12630,19490
12190,"Prévinquières",75.35,5,9,3,7.5,15.4,10.7,3.1,3414,12630,18170
12191,"Privezac",78.6,5,10,2.5,7.5,15.4,10.6,1.9,3310,12085,22810
12192,"Mounes-Prohencoux",79.15,4,9,2,7,14.8,10.6,3.3,3138,12100,17520
12193,"Pruines",80.5,5,10,3,6.8,18.7,9.65,3.4,3345,11451,19420
12194,"Quins",73.9,4,9,2,6.95,14.6,10.7,3.1,3414,12630,22280
12195,"Rebourguil",58.5,4,8,2,5.7,16.6,10.6,3.3,3474,13343,20650
12197,"Réquista",76.5,5,10,3,8,18.6,10.7,3.1,3414,12630,19790
12198,"Rieupeyroux",83.35,6,10,3,7.9,16.45,10.7,3.1,3414,12630,21040
12199,"Rignac",77.4,5,10,3,4.5,15.5,10.7,3.1,3414,12630,22590
12200,"Rivière-sur-Tarn",73.55,5,9,2,4,13.9,9.2,1.9,3450,12407,21670
12201,"Rodelle",97.4,6,11,3,6.8,18.7,9.9,3.5,3672.5,13495,26370
12202,"Rodez",66.3,4,9,2,5.6,15.6,9.9,3.5,3672.5,13495,22210
12203,"Roquefort-sur-Soulzon",49.5,2.5,5.5,1.5,7.5,17,10.4,2.5,3474,13343,23390
12204,"Roque-Sainte-Marguerite",65.4,4,8,2,5.4,14.4,8.9,2.4,3450,12407,20250
12205,"Rouquette",69.4,4,9,2,6.7,19.15,10.6,1.9,3310,12085,22590
12206,"Roussennac",78.6,5,10,2.5,4.5,15.5,9.65,3.4,3345,11451,23840
12207,"Rullac-Saint-Cirq",70.85,5,10,3,7.6,15.5,10.7,3.1,3414,12630,19150
12208,"Saint-Affrique",88.8,4.5,9.5,3,7.5,17,10.4,2.5,3474,13343,21480
12209,"Saint-Amans-des-Cots",99.7,6,10,4,4.65,13.9,8.6,4.7,3345,11451,19080
12210,"Saint-André-de-Najac",58.5,4,8,2,6.7,19.15,10.6,1.9,3310,12085,18240
12211,"Saint-André-de-Vézines",65.4,4,8,2,4.6,13.8,8.9,2.4,3450,12407,23410
12212,"Saint-Beaulize",77,5,9,2,4.8,15.3,9.55,3.9,3450,12407,23020
12213,"Saint-Beauzély",82.75,5,10,3,6.4,14.6,9.2,4.9,3426,13265,21330
12214,"Saint-Chély-d'Aubrac",82.8,6,8,4,3.1,10.3,7.9,5.1,4299,14771,20170
12215,"Saint-Christophe-Vallon",71.25,5,9.5,2,4.5,15.5,9.9,3.5,3672.5,13495,22530
12216,"Saint-Côme-d'Olt",70,5,9,2,6.5,18.9,10.4,2,3703,13345,22570
12217,"Sainte-Croix",74.35,5,10,2,7.1,17.8,10.6,1.9,3310,12085,21150
12219,"Sainte-Eulalie-d'Olt",81.05,5,9,3,6.4,18.2,10.4,2,3730,14766,19600
12220,"Sainte-Eulalie-de-Cernon",65.4,4,8,2,5.4,14.4,9.55,3.9,3450,12407,20750
12221,"Saint-Félix-de-Lunel",80.5,5,10,3,6.8,18.7,9.65,3.4,3345,11451,19180
12222,"Saint-Félix-de-Sorgues",64.5,4,9,2,7.5,14.8,10.6,3.3,3474,13343,20080
12223,"Argences en Aubrac",90.4,6,10,3,5.5,14.65,8.6,4.7,4299,14771,19910
12224,"Saint Geniez d'Olt et d'Aubrac",81.05,5,9,3,6.4,18.2,7.9,5.1,4299,14771,20860
12225,"Saint-Georges-de-Luzençon",49.5,2.5,5.5,1.5,6.4,14.6,9.2,4.9,3426,13265,22710
12226,"Saint-Hippolyte",86.9,5,10,3,7.45,18.9,9.65,3.4,3345,11451,18090
12227,"Saint-Igest",74.35,5,10,2,7.1,17.8,10.6,1.9,3310,12085,21250
12228,"Saint-Izaire",68.5,5,9,2,7.5,17,10.4,2.5,3474,13343,19010
12229,"Saint-Jean-d'Alcapiès",64.5,4,9,2,7.5,17,10.4,2.5,3474,13343,23110
12230,"Saint-Jean-Delnous",76.9,5,9,2,8,18.6,10.5,3.6,3414,12630,21750
12232,"Saint-Jean-et-Saint-Paul",64.5,4,9,2,4.8,15.3,9.55,3.9,3450,12407,23200
12233,"Saint-Juéry",68.5,5,9,2,5.7,16.6,10.6,3.3,3474,13343,19680
12234,"Sainte-Juliette-sur-Viaur",70.85,5,10,3,6.95,14.6,10.7,3.1,3414,12630,24470
12235,"Saint-Just-sur-Viaur",70.85,5,10,3,8.1,16.4,10.5,3.6,3414,12630,17080
12236,"Saint-Laurent-de-Lévézou",82.75,5,10,3,4.2,12.5,9.2,4.9,3426,13265,21410
12237,"Saint-Laurent-d'Olt",80.15,5,10,3,5.7,15.95,9.2,3.2,4299,14771,21190
12238,"Saint-Léons",82.75,5,10,3,6.4,14.6,9.2,4.9,3426,13265,22170
12239,"Saint-Martin-de-Lenne",81.05,5,9,3,6.4,18.2,9.1,3.4,3730,14766,21200
12240,"Saint-Parthem",78.45,5,10,3,3.7,15,9.65,3.4,3345,11451,19620
12241,"Sainte-Radegonde",66.3,4,9,2,5.6,15.6,9.9,3.5,3672.5,13495,26930
12242,"Saint-Rémy",74.35,5,10,2,7.1,17.8,10.6,1.9,3310,12085,21900
12243,"Saint-Rome-de-Cernon",49.5,2.5,5.5,1.5,6.3,16.4,9.2,1.9,3450,12407,22640
12244,"Saint-Rome-de-Tarn",63.8,4,9,2,7.5,17,10.4,2.5,3474,13343,22710
12246,"Saint-Santin",78.45,5,10,3,3.7,15,10.1,2.2,3349,12638,21120
12247,"Saint-Saturnin-de-Lenne",80.15,5,10,3,6.4,18.2,9.1,3.4,3730,14766,21640
12248,"Saint-Sernin-sur-Rance",64.9,4,9,2,5.7,16.6,9.3,3.3,3474,13343,21130
12249,"Saint-Sever-du-Moustier",106.3,6,10,4,5.7,16.6,9.3,3.3,3138,12100,17390
12250,"Saint-Symphorien-de-Thénières",99.7,6,10,4,5.5,14.65,8.6,4.7,4299,14771,20860
12251,"Saint-Victor-et-Melvieu",63.8,4,9,2,7.5,17,10.4,2.5,3474,13343,20580
12252,"Salles-Courbatiès",74.35,5,10,2,7.5,17.7,10.7,2.3,3383.5,12351.5,20480
12253,"Salles-Curan",75.1,5,8,3,4.2,12.5,9.7,3.9,3474,13343,20900
12254,"Salles-la-Source",66.3,4,9,2,5.7,15.3,9.9,3.5,3672.5,13495,25940
12255,"Salmiech",82.8,5,9,3,7.6,15.5,10.7,3.1,3414,12630,22230
12256,"Salvagnac-Cajarc",66.25,5,9.5,2,12.15,25.25,10.6,1.9,3310,12085,21000
12257,"Causse-et-Diège",72.55,5,9.5,2,7.5,17.7,10.7,2.3,3383.5,12351.5,21770
12258,"Salvetat-Peyralès",83.35,6,10,3,7.9,16.45,10.5,3.6,3414,12630,18960
12259,"Sanvensa",80.7,5,10,3,6.7,19.15,10.6,1.9,3310,12085,21690
12261,"Saujac",66.25,5,9.5,2,8.3,18.3,10.6,2.3,3310,12085,20950
12262,"Sauveterre-de-Rouergue",73.9,4,9,2,7.9,16.45,10.7,3.1,3414,12630,21520
12263,"Savignac",74.35,5,10,2,7.1,17.8,10.6,1.9,3310,12085,22960
12264,"Sébazac-Concourès",66.3,4,9,2,6.8,18.7,9.9,3.5,3672.5,13495,25330
12265,"Sébrazac",97.4,6,11,3,6.8,18.7,10.4,2,3672.5,13495,19700
12266,"Ségur",94.4,6,10,3,6.4,14,9.7,3.9,3730,14766,20110
12267,"Selve",76.5,5,10,3,7.6,15.5,10.7,3.1,3414,12630,19640
12268,"Sénergues",80.5,5,10,3,5.4,14.6,9.65,3.4,3345,11451,17830
12269,"Serre",64.9,4,9,2,5.7,16.6,10.6,3.3,3474,13343,19910
12270,"Sévérac d'Aveyron",73.55,5,9,2,4,13.9,8.95,2.3,3426,13265,21410
12272,"Sonnac",66,5,8,2,7.5,17.7,10.7,2.3,3383.5,12351.5,23100
12273,"Soulages-Bonneval",99.7,6,10,4,4.65,13.9,8.6,4.7,4299,14771,22790
12274,"Sylvanès",64.5,4,9,2,7.5,14.8,10.6,3.3,3138,12100,21510
12276,"Tauriac-de-Naucelle",65.7,4,8,2,8.1,16.4,10.5,3.6,3414,12630,18410
12277,"Taussac",103.4,6,11,3,5.5,14.65,9.4,2.8,3464,12519,19490
12278,"Tayrac",83.35,6,10,3,7.9,16.45,10.5,3.6,3414,12630,19830
12281,"Toulonjac",74.35,5,10,2,7.1,17.8,10.6,1.9,3310,12085,23480
12282,"Tournemire",49.5,2.5,5.5,1.5,6.3,16.4,9.2,1.9,3450,12407,19820
12283,"Trémouilles",71.9,5,9,2,5.6,15.6,9.7,3.9,3703,13345,18420
12284,"Truel",63.8,4,9,2,6.2,14.3,10.4,2.5,3474,13343,20720
12286,"Vabres-l'Abbaye",88.8,4.5,9.5,3,7.3,18.1,10.6,3.3,3474,13343,22950
12287,"Vailhourles",69.4,4,9,2,6.7,19.15,10.6,1.9,3310,12085,21890
12288,"Valady",77.4,5,10,3,5.7,15.3,9.9,3.5,3672.5,13495,24470
12289,"Valzergues",76.4,5,10,2,6.6,17.5,10.7,2.3,3383.5,12351.5,23820
12290,"Vaureilles",78.6,5,10,2.5,6.6,17.5,10.6,1.9,3310,12085,21530
12291,"Verrières",73.55,5,9,2,6.4,14.6,9.2,4.9,3426,13265,22470
12292,"Versols-et-Lapeyre",64.5,4,9,2,7.3,18.1,10.6,3.3,3474,13343,22000
12293,"Veyreau",67.7,4,9,2,4.6,13.8,8.9,2.4,3450,12407,20230
12294,"Vézins-de-Lévézou",94.4,6,10,3,6.4,14,9.7,3.9,3730,14766,18910
12296,"Viala-du-Tarn",62.4,4,9,2,4.2,12.5,10.4,2.5,3474,13343,19010
12297,"Vibal",84.5,5,10,3,6.4,14,9.7,3.9,3703,13345,21480
12298,"Villecomtal",80.5,5,10,3,6.8,18.7,9.9,3.5,3672.5,13495,21810
12299,"Villefranche-de-Panat",90.8,6,10,3,6.2,14.3,10.4,2.5,3474,13343,21330
12300,"Villefranche-de-Rouergue",80.7,5,10,3,7.1,17.8,10.6,1.9,3310,12085,20820
12301,"Villeneuve",74.35,5,10,2,7.1,17.8,10.6,1.9,3310,12085,22720
12303,"Vimenet",81.05,5,9,3,6.4,18.2,9.1,3.4,3730,14766,21510
12305,"Viviez",76.4,5,10,2,6.6,17.5,10.1,2.2,3349,12638,19270
12307,"Curan",75.1,5,8,3,4.2,12.5,9.7,3.9,3730,14766,21130
30001,"Aigaliers",49.2,3,6,2,9,17,10.75,1.7,4150,14931.5,22390
30003,"Aigues-Mortes",34.9,2,4,1,10.9,18.7,12.3,5,4205,15149,22900
30004,"Aigues-Vives",41,2,4,1,9.7,20.4,12.3,2.5,4205,15149,25370
30005,"Aiguèze",58.4,3,5,2,8,18.8,11.1,2.5,3652,13504,21910
30006,"Aimargues",34,2.5,3,1,9.1,20.3,11.9,2.5,4205,15149,22540
30007,"Alès",54.7,3,6,2,9.1,20.7,10.4,2.8,3865.5,13845,18000
30008,"Allègre-les-Fumades",49.2,3,6,2,9,17,10.1,2.7,4150,14931.5,20370
30010,"Anduze",93,4,6,2,7,19.2,10.1,1.6,3865.5,13845,19240
30011,"Angles",51,3,5,2,8.7,19.8,5.6,3.9,4377,14986,25410
30012,"Aramon",52.4,3,5,2,8.7,19.8,5.6,3.3,4377,14986,22560
30013,"Argilliers",51.1,3,5,2,8.35,18.6,11.1,3.1,4324.5,14620,24930
30014,"Arpaillargues-et-Aureillac",51.1,3,5,2,8.3,19.1,10.75,1.7,4324.5,14620,22490
30018,"Aspères",55.9,2,5,2,8.3,19.9,11.1,2.5,4205,15149,24090
30019,"Aubais",45.6,2,5,1,9.7,20.4,12.3,2.5,4205,15149,26550
30020,"Aubord",53,2,2,2,9.5,19.7,10.85,3.6,3851.5,14382.5,24550
30021,"Aubussargues",53.8,3,5,2,8.3,19.1,10.75,1.7,4324.5,14620,25660
30022,"Aujac",67.75,4,7,2,7.9,16.4,9.6,2.7,3865.5,13845,18750
30023,"Aujargues",46.85,3,5,1,8.3,19.9,11.1,2.5,4205,15149,25140
30027,"Bagard",93,4,6,2,9.1,20.7,10.4,2.8,3865.5,13845,22450
30028,"Bagnols-sur-Cèze",58.5,3,5,2.5,9.55,19.75,11.1,4.8,4164,14547,19140
30029,"Barjac",61.25,3,6,2,10,19.8,10.5,2.7,4150,14931.5,19620
30030,"Baron",49.2,3,6,2,9,17,10.4,2.8,4150,14931.5,24350
30031,"Bastide-d'Engras",29.55,2,3,1,7.5,17.6,11.1,3.1,4150,14931.5,21500
