jour,mois,annee,typologie,influence,nom_poll,valeur_poll
7,1,2023,Périurbaine,Fond,O3,60.0
8,1,2023,Périurbaine,Fond,O3,45.0
9,1,2023,Périurbaine,Fond,O3,77.4
10,1,2023,Périurbaine,Fond,O3,67.8
11,1,2023,Périurbaine,Fond,O3,51.9
12,1,2023,Périurbaine,Fond,O3,59.9
13,1,2023,Périurbaine,Fond,O3,58.5
14,1,2023,Périurbaine,Fond,O3,51.8
15,1,2023,Périurbaine,Fond,O3,58.8
16,1,2023,Périurbaine,Fond,O3,72.2
17,1,2023,Périurbaine,Fond,O3,67.5
18,1,2023,Périurbaine,Fond,O3,67.6
19,1,2023,Périurbaine,Fond,O3,58.4
20,1,2023,Périurbaine,Fond,O3,58.8
21,1,2023,Périurbaine,Fond,O3,60.1
22,1,2023,Périurbaine,Fond,O3,60.2
23,1,2023,Périurbaine,Fond,O3,37.5
24,1,2023,Périurbaine,Fond,O3,28.4
25,1,2023,Périurbaine,Fond,O3,35.3
26,1,2023,Périurbaine,Fond,O3,40.8
28,1,2023,Périurbaine,Fond,O3,47.2
30,1,2023,Périurbaine,Fond,O3,57.8
31,1,2023,Périurbaine,Fond,O3,64.9
1,2,2023,Périurbaine,Fond,O3,65.1
2,2,2023,Périurbaine,Fond,O3,71.4
3,2,2023,Périurbaine,Fond,O3,59.6
4,2,2023,Périurbaine,Fond,O3,65.6
5,2,2023,Périurbaine,Fond,O3,62.5
6,2,2023,Périurbaine,Fond,O3,64.1
7,2,2023,Périurbaine,Fond,O3,67.4
8,2,2023,Périurbaine,Fond,O3,67.5
9,2,2023,Périurbaine,Fond,O3,69.5
10,2,2023,Périurbaine,Fond,O3,68.2
12,2,2023,Périurbaine,Fond,O3,76.4
13,2,2023,Périurbaine,Fond,O3,76.5
14,2,2023,Périurbaine,Fond,O3,77.4
15,2,2023,Périurbaine,Fond,O3,75.5
16,2,2023,Périurbaine,Fond,O3,67.3
17,2,2023,Périurbaine,Fond,O3,50.6
18,2,2023,Périurbaine,Fond,O3,59.3
19,2,2023,Périurbaine,Fond,O3,55.5
20,2,2023,Périurbaine,Fond,O3,59.0
21,2,2023,Périurbaine,Fond,O3,62.4
22,2,2023,Périurbaine,Fond,O3,57.9
23,2,2023,Périurbaine,Fond,O3,66.5
24,2,2023,Périurbaine,Fond,O3,63.1
25,2,2023,Périurbaine,Fond,O3,42.4
26,2,2023,Périurbaine,Fond,O3,72.1
27,2,2023,Périurbaine,Fond,O3,53.7
28,2,2023,Périurbaine,Fond,O3,59.7
1,3,2023,Périurbaine,Fond,O3,64.5
2,3,2023,Périurbaine,Fond,O3,60.2
3,3,2023,Périurbaine,Fond,O3,61.2
